t;framecounter;lat;long;height;GPS_satellites;temp;voltage;temp_int;pressure;humidity_rel;RSSI;CRC;r;v_z;wind;wind_direction;wind_direction_deg;vapor_pressure;dew_point
2847,0;753,0;1,2140316772218387;0,28549399814457666;16,8655;12,0;-37,21725041755616;3,7011764705882353;5,220527817497555;8,870059999999999;7,69;-97,0;3,0;36,0362063023258;6,75;43,24456375382399;-1,6395735833856677;-93,94064652913951;0,0013486071574463157;-58,70742464679202
2851,0;754,0;1,2140332750707692;0,285522627129363;16,895;12,0;-37,28735934524224;3,7011764705882353;5,220527817497555;8,85906;7,68;-84,0;3,0;36,08098859194286;7,375;45,70748259025288;-1,6265507634585226;-93,19449390995523;0,0013364556015870509;-58,77605506586152
2855,0;755,0;1,2140348729196992;0,28555318679736785;16,921;12,0;-37,52205221783825;3,7011764705882353;5,220527817497555;8,703280000000001;7,52;-90,0;3,0;36,125758385015146;6,5;48,780834839872234;-1,623034957862811;-92,99305308773248;0,0012750564456108814;-59,131974721528756
2859,0;756,0;1,2140356719314307;0,28558421264281597;16,9375;12,0;-37,62275435152128;3,7011764705882353;5,220527817497555;8,79368;7,7;-92,0;3,0;36,162442671585396;4,125;49,47393754170594;-1,5965437367168265;-91,47521792191985;0,0012910844005376064;-59,03754890190803
2863,0;757,0;1,2140362046059185;0,28561487231818694;16,957;12,0;-37,70590235040811;3,7011764705882353;5,220527817497555;8,7467;7,47;-93,0;3,0;36,19897497059006;4,875;48,881361964117836;-1,5881683601086227;-90,99534419043718;0,0012410199381919914;-59,33621775594646
2867,0;758,0;1,2140367371058733;0,28564183678246563;16,9865;12,0;-38,04603451247934;3,7011764705882353;5,220527817497555;8,712;7,47;-82,0;3,0;36,23730842649346;7,375;42,992102486590454;-1,5905419720981424;-91,1313421396383;0,0011949865952301413;-59,62091424058773
2871,0;759,0;1,2140368702744953;0,28566820207521215;17,016;12,0;-38,45951066378623;3,7011764705882353;5,220527817497555;8,686;7,7;-85,0;3,0;36,2731944528868;7,375;42,02932020516895;-1,5758471900928885;-90,28939314987247;0,0011762879782474818;-59,73948508741161
2875,0;;;;;;;;;;;;;;;;;;;
2879,0;761,0;1,2140370034431172;0,28572689156383724;17,053;12,0;-38,34021302023433;3,7011764705882353;5,220527817497555;8,603819999999999;7,55;-93,0;3,0;36,339078653623424;;;;;0,001168835004023863;-59,787235659658435
2883,0;762,0;1,214038867629291;0,2857573847347976;17,0715;12,0;-38,30756505851596;3,7011764705882353;5,220527817497555;8,579;7,56;-85,0;3,0;36,38229436821316;4,625;48,70018996448351;-1,631854881409563;-93,49839748258943;0,0011746534056166125;-59,74993347401419
2887,0;763,0;1,2140417971644406;0,28579167294968355;17,0965;11,0;-38,391206642313676;3,7011764705882353;5,220527817497555;8,54486;7,61;-92,0;3,0;36,43721939640679;6,25;54,85850190636958;-1,6560278832330864;-94,88340846523936;0,0011714386750424763;-59,77052200166028
2891,0;764,0;1,214044859868212;0,28582722617921125;17,125;12,0;-38,344293352278896;3,7011764705882353;5,220527817497555;8,50893;7,43;-87,0;3,0;36,495619762481226;7,125;56,88610019327605;-1,6567283628430418;-94,92354299052477;0,0011497339656063937;-59,910921923362956
2895,0;765,0;1,2140473897229627;0,28586257956853967;17,16;12,0;-38,27490761786197;3,7011764705882353;4,632701715050075;8,48615;7,5;-90,0;3,0;36,554303956856856;8,75;56,5020479757772;-1,6422336008772187;-94,09305430483636;0,0011695826549470148;-59,78243274168149
2899,0;766,0;;;;;-38,523684334948825;3,7011764705882353;4,632701715050075;8,444360000000001;7,54;-91,0;2,0;;;;;;0,001143617603962947;-59,95093251881514
2903,0;;;;;;;;;;;;;;;;;;;
2907,0;768,0;1,2140544471363262;0,28595965181447586;17,2285;11,0;-38,42281941392483;3,7011764705882353;4,632701715050075;8,3844;7,55;-86,0;3,0;36,70363229956167;;;;;0,0011581084554598935;-59,85646010384977
2911,0;769,0;1,214055112979436;0,28599274151176446;17,2585;12,0;-38,453396263939965;3,6752941176470584;4,632701715050075;8,346309999999999;7,04;-92,0;3,0;36,74902392782089;7,5;52,76080684589636;-1,5909159808670206;-91,15277126359591;0,0010761979235428105;-60,40568665562535
2915,0;770,0;1,2140563113225002;0,28601421325035414;17,2855;12,0;-38,43708961834895;3,7011764705882353;4,632701715050075;8,31586;7,39;-86,0;3,0;36,785968812689774;6,75;34,282705771590024;-1,626548737630701;-93,19437783857104;0,00113176106602725;-60,02906403099218
2919,0;771,0;1,2140572435028536;0,2860433084125837;17,314;12,0;-38,19629457511135;3,7011764705882353;4,632701715050075;8,28439;7,17;-88,0;3,0;36,828797906136124;7,125;46,40642092828249;-1,6028243863644522;-91,83507263932913;0,0011279620888874544;-60,054259694287595
2923,0;772,0;1,2140575098400974;0,28607739678727023;17,348;12,0;;;;;;-84,0;1,0;36,87519712798366;8,5;54,34459674062699;-1,5786093078164192;-90,44765083794906;;
2927,0;773,0;1,2140571103342317;0,2861130831854199;17,3715;12,0;;;;;;-90,0;1,0;36,914787940808324;5,875;56,89424651346291;-1,5596018886276581;-89,35860593899707;;
2931,0;774,0;1,214056577659744;0,28614913575364664;17,3995;12,0;-37,51793972857047;3,6752941176470584;4,632701715050075;8,19527;7,13;-87,0;3,0;36,95628723014092;7,0;57,48094955130657;-1,5560224630130026;-89,1535199581963;0,0012094808094190912;-59,53018753539355
2934,0;775,0;1,2140564444911222;0,2861857208218282;17,4275;12,0;-37,360497217798184;3,7011764705882353;4,632701715050075;8,16829;7,65;-85,0;3,0;37,00041292700267;9,333333333333334;77,76563419144541;-1,5671563709222784;-89,79144589088513;0,001320509107704465;-58,86700603400221
2938,0;776,0;;;;;-37,63609686631821;3,6752941176470584;4,632701715050075;8,135729999999999;7,4;-94,0;2,0;;;;;;0,0012389478531990017;-59,34881960511198
2942,0;777,0;1,2140559119911674;0,28625765945387105;17,483;12,0;-37,63507816607151;3,6752941176470584;4,632701715050075;8,10143;7,1;-91,0;3,0;37,08646297744138;;;;;0,0011888545426624196;-59,659606883389614
2946,0;778,0;1,2140552461480578;0,2862967747258692;17,5035;12,0;-37,40785755019675;3,6752941176470584;4,632701715050075;8,085;7,32;-87,0;3,0;37,12703981544206;5,125;62,36726232953752;-1,5537753839952448;-89,02477181424636;0,0012569407905523374;-59,24004025986371
2954,0;;;;;;;;;;;;;;;;;;;
2958,0;781,0;1,2140560451597893;0,2864181149023897;17,5855;12,0;-37,26776713828562;3,6752941176470584;4,632701715050075;7,9916599999999995;7,18;-87,0;3,0;37,27703713875944;;;;;0,0012521563147573197;-59,268823323946215
2962,0;782,0;1,2140559119911674;0,28646122488397985;17,607;12,0;-37,25849734154883;3,6752941176470584;4,632701715050075;7,96518;7,34;-86,0;3,0;37,325015643789854;5,375;68,72810513902205;-1,5677072928073037;-89,82301138973847;0,00128137200361057;-59,09463645491793
2966,0;783,0;1,2140540476304604;0,2865029366823062;17,624;12,0;-37,138830605457315;3,6752941176470584;4,632701715050075;7,9364;7,19;-87,0;3,0;37,36117344069313;4,25;66,56530229438778;-1,526129811415063;-87,44079718317936;0,0012718925979514205;-59,150744549960805
2970,0;784,0;1,2140535151305056;0,2865450478119654;17,6445;12,0;-36,98385666252244;3,6752941176470584;4,632701715050075;7,9109799999999995;7,23;-86,0;3,0;37,40619111852365;5,125;67,14112714262026;-1,5581518886194263;-89,27552705823146;0,0013010316238360631;-58,979494250808315
2974,0;;;;;;;;;;;;;;;;;;;
2978,0;786,0;1,2140517839384206;0,2866245765318593;17,684;12,0;-37,076872829742115;3,6752941176470584;4,632701715050075;7,85222;7,06;-92,0;3,0;37,48850418827943;;;;;0,0012574684506103492;-59,23687214601112
2982,0;787,0;1,2140512514384656;0,2866643241366454;17,709;12,0;-36,90730425868327;3,6752941176470584;4,632701715050075;7,83425;6,94;-85,0;3,0;37,53404324163346;6,25;63,37403291165206;-1,557400095662668;-89,23245249474154;0,001259431764565567;-59,22509511590512
2986,0;;;;;;;;;;;;;;;;;;;
2990,0;789,0;1,2140504524267342;0,28674178883016593;17,755;12,0;-37,20899883557229;3,6752941176470584;4,056445191865009;7,7747;6,57;-90,0;3,0;37,623186588233764;;;;;0,0011532421374899034;-59,88806238794821
2994,0;790,0;1,2140496534150025;0,28678007192917676;17,782;12,0;-36,85554217479185;3,6752941176470584;4,056445191865009;7,75464;7,18;-89,0;3,0;37,66749676019462;6,75;61,0475221569073;-1,5499282214173578;-88,80434563543277;0,0013104390756042447;-58,92496901220529
2998,0;791,0;1,2140477892288286;0,28681942002809707;17,8065;12,0;-37,10681608302062;3,6752941176470584;4,056445191865009;7,5859;6,42;-89,0;3,0;37,70652427378259;6,125;62,80275033871538;-1,5234549471187528;-87,28753874823056;0,0011397034260441142;-59,97664213944069
3002,0;792,0;;;;;-37,11301171896119;3,6752941176470584;4,056445191865009;7,69145;7,0;-92,0;2,0;;;;;;0,001241817519769601;-59,33137230882396
3006,0;793,0;1,214045259199545;0,2868887287980231;17,862;12,0;-36,995222194729905;3,6752941176470584;4,056445191865009;7,66896;7,23;-88,0;3,0;37,785267932755936;;;;;0,0012994016868704875;-58,98897861306021
3010,0;794,0;1,2140439276878585;0,28692055365520275;17,89;12,0;-37,03141025400933;3,6752941176470584;4,056445191865009;7,6389700000000005;6,83;-90,0;3,0;37,82196932004366;7,0;50,78319117704807;-1,5289819812993812;-87,60421448000511;0,0012226214736456283;-59,44880464258296
3014,0;795,0;1,214042862513416;0,2869524450094268;17,9135;12,0;-36,995222194729905;3,6752941176470584;4,056445191865009;7,611770000000001;6,86;-88,0;3,0;37,85803200792836;5,875;50,87335919210718;-1,537408637805582;-88,08702633321687;0,0012329039518577515;-59,38568942331144
3018,0;796,0;1,2140415308271966;0,2869861672140363;17,934;12,0;-36,85449833799109;3,6752941176470584;4,056445191865009;7,5982899999999995;7,0;-91,0;3,0;37,89322404101593;5,125;53,806044932786264;-1,53132694308991;-87,73857089372184;0,00127773377548238;-59,116125066447275
3022,0;797,0;1,2140404656527541;0,28702145410632024;17,9595;12,0;-37,00246758949439;3,6752941176470584;4,056445191865009;7,56259;7,19;-90,0;3,0;37,93371560561427;6,375;56,284610907950224;-1,5406193681401135;-88,27098763054015;0,0012911804041228034;-59,03698661100593
3026,0;798,0;1,2140411313213308;0,2870534452933776;17,982;12,0;-37,116117639483576;3,6752941176470584;4,056445191865009;7,52589;7,02;-93,0;3,0;37,97823581824807;5,625;51,01576057111693;-1,591601198132884;-91,19203132097937;0,0012449385603029177;-59,31243927104052
3030,0;799,0;;;;;-37,214147908877976;3,6752941176470584;4,056445191865009;7,49946;6,85;-88,0;2,0;;;;;;0,0012017070020843644;-59,57872102796988
3034,0;800,0;1,2140416639958187;0,28711802701355743;18,0145;12,0;-37,18732667947583;3,6752941176470584;4,056445191865009;7,48442;6,84;-88,0;3,0;38,05832036806672;;;;;0,0012035141459483625;-59,56741261374252
3038,0;801,0;1,2140419303330625;0,28715254822989844;18,025;12,0;-37,278074997050595;3,649411764705882;4,056445191865009;7,45399;6,71;-90,0;3,0;38,09795147713008;2,625;55,040447375247744;-1,5785113492579714;-90,44203822598281;0,0011688577900398787;-59,78708923974942
3042,0;;;;;;;;;;;;;;;;;;;
3046,0;803,0;1,2140411313213308;0,2872201259822723;18,0825;12,0;-37,329597321843096;3,649411764705882;4,056445191865009;7,39767;7,01;-94,0;3,0;38,18694080792541;;;;;0,0012141786681866271;-59,50099852037871
3050,0;804,0;1,2140403324841322;0,28725591221325514;18,1095;12,0;-37,5652229087182;3,649411764705882;4,056445191865009;7,37938;6,72;-91,0;3,0;38,23079847182764;6,75;57,07065188269851;-1,5484775597333005;-88,72122884343494;0,0011339741978833035;-60,01442235054625
3054,0;805,0;1,2140395334724008;0,2872934959588347;18,1315;12,0;-37,87405890449568;3,649411764705882;4,056445191865009;7,35499;7,14;-89,0;3,0;38,27418683573089;5,5;59,93608561480605;-1,5495400263314507;-88,78210369538257;0,0011642509193004718;-59,81674660304149
3058,0;806,0;1,2140382019607143;0,2873263194934123;18,152;12,0;-37,934495349738455;3,649411764705882;4,056445191865009;7,332319999999999;7,0;-87,0;3,0;38,30973985900412;5,125;52,37619904010399;-1,5302527944256181;-87,6770267086883;0,0011337802486215884;-60,01570441884686
3062,0;807,0;1,2140366039372514;0,2873611735440417;18,179;12,0;-37,909918592775085;3,649411764705882;4,056445191865009;7,29785;6,81;-93,0;3,0;38,34921520411079;6,75;55,629183223442595;-1,5249794104631615;-87,37488406388756;0,0011060240400856123;-60,201323202385296
3066,0;808,0;1,2140346065824554;0,2873985577984878;18,212;12,0;-37,69051647599866;3,649411764705882;4,056445191865009;7,27155;6,96;-87,0;3,0;38,3922604640507;8,25;59,69024671141437;-1,5174193749737876;-86,94172593737733;0,0011582674241727594;-59,8554298357981
3069,0;809,0;1,2140326092276592;0,28742835179054976;18,234;12,0;-38,003066869143;3,649411764705882;4,056445191865009;7,2518400000000005;6,78;-89,0;3,0;38,422685733706594;7,333333333333333;63,48020703991724;-1,5038576413154352;-86,16469583587322;0,0010898042089846297;-60,31181245262839
3073,0;810,0;1,2140306118728632;0,28746397169165494;18,2535;12,0;-38,124772005035766;3,649411764705882;4,056445191865009;7,21372;6,88;-93,0;3,0;38,45785388312941;4,875;56,881747178176184;-1,5147808623462748;-86,79055029962886;0,001090998154741641;-60,30362723660057
3077,0;811,0;1,214027549343625;0,2874990587437395;18,2775;12,0;-37,899676569871986;3,6752941176470584;4,056445191865009;7,18712;6,67;-85,0;3,0;38,48964612479779;6,0;56,15586050243409;-1,4837332316945087;-85,01165209940166;0,0010845203811235818;-60,348136889125215
3081,0;812,0;;;;;-37,625827232464275;3,6752941176470584;4,056445191865009;7,16212;6,91;-86,0;2,0;;;;;;0,0011582277518141526;-59,85568693797598
3085,0;813,0;1,2140220897791916;0,2875695660312628;18,3265;12,0;-37,525128246409224;3,649411764705882;4,056445191865009;7,13417;6,6;-84,0;3,0;38,557714543420985;;;;;0,0011186841670685317;-60,11612687963309
3089,0;814,0;1,214019826087152;0,2876058182651559;18,342;12,0;-37,73257985690515;3,6752941176470584;4,056445191865009;7,11199;6,73;-90,0;3,0;38,59094581117074;3,875;57,914105894960194;-1,5084344656084019;-86,42692855143315;0,0011147754671239534;-60,14233419049576
3093,0;815,0;1,2140174292264903;0,28764360185093485;18,368;12,0;-37,491204311178905;3,6752941176470584;4,056445191865009;7,08668;6,73;-95,0;3,0;38,630249727739475;6,5;60,364496502882695;-1,5074446568389788;-86,37021668642018;0,0011450139620555102;-59,941780613972675
3097,0;816,0;1,2140152987030723;0,2876787222388081;18,3955;12,0;-37,57857319405747;3,6752941176470584;4,056445191865009;7,05656;6,87;-86,0;3,0;38,66898713750709;6,875;56,100295155352896;-1,5102071413408513;-86,52849538934777;0,0011575718988433951;-59,85993847289478
3101,0;817,0;1,2140139671913859;0,2877187361808381;18,411;12,0;-37,525128246409224;3,649411764705882;4,056445191865009;7,03352;6,87;-87,0;3,0;38,71098744761678;3,875;63,835300427715474;-1,5375324072211987;-88,09411779836451;0,001164448519357699;-59,815472282968685
3105,0;818,0;1,2140115703307242;0,28775076070368416;18,4275;12,0;;;;;;-85,0;1,0;38,74033005854778;4,125;51,20425442210266;-1,4960910719068108;-85,71970418746362;;
3109,0;819,0;1,2140090403014405;0,2877842167455827;18,4485;12,0;;;;;;-93,0;1,0;38,772784569885204;5,25;53,49641094591806;-1,4953174971536198;-85,6753816189679;;
3113,0;820,0;1,2140069097780226;0,2878179057889364;18,4775;12,0;-36,59626814886707;3,6752941176470584;3,49123810707664;6,96805;6,95;-93,0;3,0;38,81132660268467;7,25;53,823160265269635;-1,5076395930984006;-86,38138571135912;0,001305176286498292;-58,95542683489619
3117,0;29493,0;1,2140055782663364;0,2878490979642622;18,5065;12,0;-36,540161372797996;3,649411764705882;3,49123810707664;6,9589799999999995;6,79;-91,0;3,0;38,85119919335534;7,25;49,78021352341025;-1,5281348647325534;-87,55567827597027;0,001283016352690362;-59,08494301304959
3121,0;822,0;1,2140034475683852;0,28788009047392155;18,5365;12,0;-36,4611325642889;3,649411764705882;3,49123810707664;6,92021;6,98;-95,0;3,0;38,887662532098624;7,5;49,533436631690805;-1,5021555287483928;-86,0671719695255;0,0013304171462158554;-58,81037593614026
3125,0;823,0;1,2140026487311866;0,2879095849674839;18,5655;13,0;-36,45697107387153;3,6752941176470584;3,49123810707664;6,90112;6,48;-88,0;3,0;38,92850254023654;7,25;47,04570266092382;-1,5437186639215097;-88,44856419827686;0,001235679571243776;-59,36873635825201
3129,0;824,0;1,2140013170449675;0,287941110151631;18,597;13,0;-36,34973200061492;3,649411764705882;3,49123810707664;6,87791;6,77;-88,0;3,0;38,97023798572602;7,875;50,31143347282433;-1,5285794445860903;-87,58115082523447;0,0013062643254519988;-58,949120558378645
3133,0;825,0;1,2139975886726193;0,2879721028358233;18,622;13,0;-36,41221349962291;3,649411764705882;3,49123810707664;6,81319;6,46;-90,0;3,0;38,997108357751806;6,25;49,77402937776206;-1,451073182624694;-83,1403691290111;0,0012379334711925558;-59,35499595689791
3137,0;826,0;1,2139955913178233;0,2879997996402561;18,653;13,0;-36,71354845513753;3,649411764705882;3,49123810707664;6,82091;6,94;-88,0;3,0;39,03166631942348;7,75;44,277365958974144;-1,498805960450211;-85,87525584284887;0,0012865948289392927;-59,06388781989593
3141,0;827,0;1,2139935939630273;0,28802656443886837;18,6705;13,0;-36,88246225329382;3,649411764705882;3,49123810707664;6,79303;6,71;-87,0;3,0;39,05887513551663;4,375;42,795378833531906;-1,4963082141042767;-85,73214551893261;0,001221031058193006;-59,458610954375864
3145,0;828,0;1,2139918629454751;0,2880495008577664;18,688;13,0;-36,677245655550564;3,649411764705882;3,49123810707664;6,785909999999999;6,68;-87,0;3,0;39,083366968920295;4,375;36,676430117163086;-1,4954688635729771;-85,68405427595708;0,001243350103808874;-59,32206972586527
3149,0;29501,0;1,2139893329161915;0,288072104442376;18,705;13,0;-36,8462134784406;3,649411764705882;3,49123810707664;6,743609999999999;6,7;-85,0;3,0;39,1035767150706;4,25;36,26688250653543;-1,4593298365743126;-83,61344055322428;0,0012240905030961773;-59,43975733480599
3153,0;830,0;1,2139869360555298;0,2880935428451771;18,7245;12,0;-36,852427196467374;3,649411764705882;3,49123810707664;6,7243;6,18;-90,0;3,0;39,12443917455234;4,875;34,396995609314914;-1,4594564935760226;-83,62069746486804;0,0011283138182876385;-60,051923627582084
3157,0;;;;;;;;;;;;;;;;;;;
3161,0;832,0;1,21398467236349;0,2881358538150356;18,7895;13,0;-37,22550126569243;3,649411764705882;3,49123810707664;6,66888;6,23;-86,0;3,0;39,190069338457555;;;;;0,0010915689218311062;-60,29971723370723
3165,0;833,0;1,2139840065203802;0,2881572923923696;18,8235;13,0;-36,55678950321567;3,649411764705882;3,49123810707664;6,64862;6,33;-91,0;3,0;39,226174131073996;8,5;34,20130624614044;-1,539748131283927;-88,22106943572442;0,0011939127167990733;-59,62767692563602
3169,0;834,0;1,213982541840072;0,2881799624740237;18,8475;13,0;-36,667897724333045;3,649411764705882;3,49123810707664;6,6321;6,66;-87,0;3,0;39,25511434496064;6,0;36,22401892975704;-1,5062774850027016;-86,30334266623495;0,0012409028549882613;-59,33692930099835
3173,0;835,0;1,2139812103283858;0,28819780567309855;18,8635;13,0;;;;;;-87,0;1,0;39,27571229683995;4,0;28,53110975684716;-1,4963114565481437;-85,7323312972815;;
3177,0;836,0;1,2139790798049679;0,28821821206271286;18,8735;13,0;-36,52560905380483;3,649411764705882;3,49123810707664;6,57738;6,59;-93,0;3,0;39,29249140490606;2,5;32,71606977151936;-1,466768492938571;-84,0396441681444;0,001247217584696022;-59,29864203284225
3181,0;837,0;1,2139772154442607;0,2882392177983923;18,8985;13,0;-36,53703491628568;3,649411764705882;3,49123810707664;6,5469;6,74;-92,0;3,0;39,318424843221194;6,25;33,62669907412819;-1,4822734446412387;-84,92801246226145;0,0012740060969013926;-59,13820120008824
3185,0;838,0;1,213976549775684;0,2882633527348877;18,916;13,0;-36,966267846975114;3,649411764705882;3,49123810707664;6,52054;6,51;-94,0;3,0;39,34976075835035;4,375;38,49948859197234;-1,5432221975470795;-88,42011877035183;0,001173742885353212;-59,75575950616433
3189,0;839,0;1,2139761502698183;0,2882818949383279;18,9405;13,0;;;;;;-86,0;1,0;39,37971670970475;6,125;29,573822781339594;-1,5492538998273817;-88,7657098542926;;
3193,0;840,0;1,2139750849208428;0,2883046316915595;18,9675;13,0;-36,22045145005484;3,649411764705882;3,49123810707664;6,48212;6,16;-86,0;3,0;39,41236036795924;6,75;36,29542184790062;-1,5239747624354634;-87,31732197200432;0,0012055330028458038;-59,55479807363882
3197,0;841,0;1,2139733539032906;0,2883274349418356;18,978;13,0;-36,485048766279846;3,649411764705882;2,936592601285497;6,4527399999999995;6,94;-86,0;3,0;39,43409418613115;2,625;36,466356105448305;-1,4950306356961327;-85,65894566814892;0,0013193233450831034;-58,87380984127684
3200,0;;;;;;;;;;;;;;;;;;;
3204,0;843,0;;;;;-36,6938469227849;3,649411764705882;2,936592601285497;6,4143;6,93;-91,0;2,0;;;;;;0,0012875290059107865;-59,058400248503446
3208,0;844,0;1,213971090211251;0,2884114910458092;19,035;13,0;-36,699025859791305;3,649411764705882;2,936592601285497;6,39158;6,44;-88,0;3,0;39,54258270522426;;;;;0,001195810023334151;-59,61573258568155
3212,0;845,0;1,2139702913740524;0,2884404528648839;19,0685;12,0;-36,444485348448694;3,649411764705882;2,936592601285497;6,3671999999999995;7,01;-87,0;3,0;39,5867168835722;8,375;46,200326150097936;-1,5432208935501024;-88,42004405682856;0,0013385797398436023;-58,76401639837251
3216,0;846,0;1,2139705575367632;0,28847018053443435;19,0885;13,0;;;;;;-88,0;1,0;39,63017893465219;5,0;47,40604204076009;-1,5797494537306513;-90,51297638686364;;
3220,0;847,0;1,213970690705385;0,28850094004263854;19,1025;13,0;;;;;;-87,0;1,0;39,67134463028998;3,5;49,0500931796976;-1,5751256479605118;-90,24805183094641;;
3224,0;848,0;1,2139693591936986;0,2885291361857703;19,121;12,0;-36,41221349962291;3,649411764705882;2,936592601285497;6,30513;6,04;-92,0;3,0;39,705190252500344;4,625;45,012284190093666;-1,5236081978197833;-87,29631936660702;0,00115744863250821;-59,86073779145596
3228,0;849,0;1,2139680276820124;0,2885579316749673;19,155;12,0;-36,607684424658004;3,649411764705882;2,936592601285497;6,2685;6,48;-91,0;3,0;39,747256905850925;8,5;45,96721775721867;-1,5245889539699062;-87,35251255474056;0,0012153862175447296;-59,493512702385296
3232,0;850,0;1,2139705575367632;0,28858269894425065;19,218;13,0;-36,652337707630466;3,649411764705882;2,936592601285497;6,238770000000001;6,01;-91,0;3,0;39,8166931302133;15,75;39,70052619464086;-1,6725883686411724;-95,83225438581067;0,001121711836643373;-60,09588533914394
3236,0;851,0;1,2139701582054305;0,28860736655523367;19,2525;13,0;-36,776805217811756;3,649411764705882;2,936592601285497;6,21732;6,5;-91,0;3,0;39,85885818903508;8,625;39,341469992888484;-1,554609252393918;-89,07254895415967;0,0011966629489843963;-59,61036881295656
3240,0;852,0;1,213968959687833;0,2886305693113756;19,261;13,0;;;;;;-88,0;1,0;39,8832196233302;2,125;37,04975644541951;-1,5191880888210525;-87,04306577599195;;
3244,0;853,0;1,2139673618389026;0,2886535057302736;19,284;13,0;-36,937304101593384;3,649411764705882;2,936592601285497;6,18191;6,75;-87,0;3,0;39,91252465883168;5,75;36,66448950564565;-1,501244423678474;-86,0149694943262;0,0012209073906160862;-59,459373972424956
3248,0;854,0;1,2139645654723752;0,2886737457900102;19,2975;13,0;-36,71562291122308;3,649411764705882;2,936592601285497;6,15715;6,13;-90,0;3,0;39,92880646256333;3,375;32,582719895929635;-1,4335054747672549;-82,13381361306104;0,0011361709128277328;-59,999915588953044
3252,0;;;;;;;;;;;;;;;;;;;
3256,0;856,0;1,2139616359372258;0,28871618992849063;19,3525;13,0;-36,60873125495536;3,649411764705882;2,936592601285497;6,11045;6,5;-89,0;3,0;39,989454541828046;;;;;0,0012189971058187727;-59,471169416663066
3260,0;857,0;1,2139603044255396;0,28873902651455546;19,3935;13,0;-36,65544329525051;3,623529411764706;2,936592601285497;6,0885;6,41;-90,0;3,0;40,02882398106844;10,25;36,479119195345916;-1,5125561903556664;-86,66308598376604;0,001195959627580695;-59,61479151539182
3264,0;858,0;1,2139607039314053;0,2887587672355931;19,427;13,0;-36,62222257680813;3,623529411764706;2,936592601285497;6,054939999999999;6,27;-88,0;3,0;40,069028988025046;8,375;31,486936709755668;-1,5910312177835522;-91,15937385255727;0,0011741204266038283;-59,75334326932911
3268,0;859,0;1,2139601712569177;0,2887775092792327;19,4665;13,0;;;;;;-90,0;1,0;40,10682467405922;9,875;29,900155869897088;-1,5423826094615305;-88,37201391652042;;
3272,0;860,0;1,213961103437271;0,2887957186483846;19,4995;13,0;-36,86485331275037;3,649411764705882;2,936592601285497;6,00176;6,42;-86,0;3,0;40,14756341722197;8,25;29,076802229945248;-1,6219440252930508;-92,93054725575186;0,0011705282191223681;-59,776362521804764
3276,0;861,0;1,2139645654723752;0,28881429418761356;19,5115;13,0;;;;;;-91,0;1,0;40,19001855759563;3,0;30,132866382254406;-1,7550582507527248;-100,55743056774406;;
3280,0;862,0;1,2139672286702807;0,28883240372393226;19,523;13,0;-37,342996755018845;3,623529411764706;2,936592601285497;5,95064;6,27;-89,0;3,0;40,22809163320841;2,875;29,190294807668398;-1,7168102492563586;-98,36598150719223;0,0010843971828154932;-60,348985799600975
3284,0;863,0;1,2139672286702807;0,2888503467558403;19,539;12,0;-36,966267846975114;3,623529411764706;2,392050482297009;5,9456999999999995;6,5;-86,0;3,0;40,25609081439308;4,0;28,61422127066834;-1,5707963267948966;-90,0;0,0011719399008903039;-59,76730847274704
3288,0;864,0;1,2139694923623205;0,288872451001751;19,5735;13,0;-37,17700874899023;3,649411764705882;2,392050482297009;5,9183;6,22;-87,0;3,0;40,30807410184265;8,625;35,434775318070386;-1,672850374737109;-95,84726622931454;0,0010956719250208302;-60,27166582153754
3292,0;;;;;;;;;;;;;;;;;;;
3296,0;866,0;1,2139761502698183;0,2889161933161291;19,6295;12,0;-37,39860148385793;3,623529411764706;2,392050482297009;5,86998;6,46;-90,0;3,0;40,41492060341584;;;;;0,0011104044485019163;-60,17174289707973
3300,0;867,0;1,213978813467724;0,2889374987248411;19,6455;12,0;-37,24302363742578;3,623529411764706;2,392050482297009;5,83761;6,07;-92,0;3,0;40,45888253864869;4,0;34,24127735200447;-1,6951523295888473;-97,12507411721045;0,001061477315414732;-60,50850282474105
3304,0;868,0;1,2139797454735446;0,288959070296264;19,655;12,0;-37,22756386319054;3,623529411764706;2,392050482297009;5,81928;6,27;-88,0;3,0;40,49217682162877;2,375;34,43346605245004;-1,6139747548731964;-92,47394169489576;0,0010983269912822175;-60,25356578564519
3308,0;869,0;1,2139813434970077;0,28898094154071957;19,677;13,0;-37,162561705519465;3,623529411764706;2,392050482297009;5,80434;6,61;-89,0;3,0;40,53493035232693;5,5;34,97237573842679;-1,6437317675365828;-94,17889293142514;0,0011662313207614222;-59,80398412177104
3312,0;870,0;1,2139837401831364;0,2890019139406103;19,7225;12,0;-37,09546458549514;3,623529411764706;2,392050482297009;5,77359;6,13;-90,0;3,0;40,59172568132551;11,375;33,663880980321366;-1,68458082330957;-96,51937142431181;0,0010895861356246;-60,313308379128344
3316,0;871,0;1,2139873355613955;0,2890249835281302;19,772;13,0;;;;;;-88,0;1,0;40,65829669873708;12,375;37,23514317118875;-1,725401860244229;-98,85824455601542;;
